,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
199,33173,"( trải nghiệm sản_phẩm một tuần viết , toàn_bộ đều dựa cảm_nhận ) giá_cả , sản_phẩm giá tốt 2tr30 một điện_thoại trang_bị 4gb ram 64gb bộ_nhớ . hộp phụ_kiện vsmart trang_bị đầy_đủ , ốp lưng , tai_nghe cáp sạc củ sạc đều đủ . ngoại quan , thiết_bị sở_hữu thiết_kế trang_nhã lịch_sự , màu_sắc tối_giản , mặt lưng nhám liền lạc ( tội bám vân / mồ_hôi ) , màn_hình hd + 6.1 inch đủ nét nhu_cầu hằng , giọt màn_hình trông thô chưa trau_chuốt lắm . cảm_biến vân tay_mặt lưng nhạy . khay sim lựa_chọn 1 sim 1 thẻ_nhớ 2 sim . phần_cứng , phiên_bản star 4 vsmart cải_thiện chất_lượng camera , joy 2 + cụm cam 13mp chất_lượng ảnh chưa tốt , phiên_bản trang_bị cụm camera "" chống mù "" 8mp cam góc rộng 5mp mặt lưng , đáp_ứng đủ nhu_cầu chụp ảnh thông_thường ( không chụp đêm , không hdr , chụp tốt điều_kiện_đủ , không độ nét ) , tương_tự camera 8mp đáp_ứng tốt nhu_cầu thường_ngày . star 4 trang_bị chip helio p35 ngang ngang ap ít delay thao_tác mượt , tựa game như "" pubg mobile "" setting 30fps giao_tranh đông drop đôi_chút , tựa game liên_minh huyền_thoại tốc chiến đồ_họa trung fps duy_trì 30 , giao_tranh không giật lag . nhiệt_độ máy đồ_họa không nóng ( ốp lưng ) hạn_chế ap chạy ngầm như đẩy thông_báo , pin drop 10 % 10 - 20 phút . loa máy không to ( ) chất âm bình_thường . pin tiếc máy trang_bị viên pin 3500mah sạc 10w ( sạc 2h pin ) , nhu_cầu thông_thường lướt mạng xã_hội , video đủ 1 . phần_mềm thiết_bị cài_đặt vos 3.0 dựng android 10 android , không linh_tinh quảng_cáo cập_nhật đều_đặn vá 4gb ram thiết_bị cập_nhật phần_mềm 1 trừ 2 ( android 10 kernel chạy chiếm 1.6 trừ 1.9 gb ram , ap mạng xã liên_tục ram thường_xuyên 2.2 trừ 2.5 gb ) . không máy không ap vsmart faceid cơ_bản vân khóa màn_hình thông_thường . bộ_nhớ 64gb đủ , không đủ chế_độ 1 sim 1 thẻ_nhớ mở_rộng bộ_nhớ ( format thẻ_nhớ thành tổng_kết một sản_phẩm tốt phân khúc 2 triệu , học_sinh , sinh_viên , lao_động thu_nhập , lớn_tuổi , đáp_ứng tốt nhu_cầu thường_ngày , "" "" tựa game hot , phần_mềm tương_lai . phẩm tốt phân khúc",1,0,0,1,0,1,1,0,1
200,33172,đúng tiền . giá rẻ chất_lượng kém . giao hàng không hài_lòng,0,0,-1,-1,-1,0,0,0,0
202,33170,"chưa phát_sinh lỗi , ok , giao hàng oke nha",0,0,1,0,0,0,0,0,0
203,33169,"siêu , wifi mạnh , pin trâu , sẵn ứng_dụng chỉnh_hình kì hài_lòng",0,0,0,1,0,0,0,0,0
204,33168,"khung , hàng hình , lắp không mỗi_tội lắp vô chỗ dày không lắp kì hài_lòng",0,0,0,0,0,1,0,0,0
205,33167,"hàng giá_trị 1 hộp đóng_gói kêu ký_tên chạy liền , hàng k , shiper trả_lời 1 câu , xong không hài_lòng gọi tổng_đài , ... , nhân_viên đi hộp không đồ cục gạch , gọi tổng_đài xong , mua hàng mấy đều long sản_phẩm , không hài_lòng phong_cách giao hàng tiki now",0,-1,-1,0,0,0,0,0,0
206,33166,"giao hàng cực hôm 11 / 1 hẹn giao hôm 16 / 11 . hôm không điện liên_tục tổng_đài , mãi 18 ship đi 20 . máy ổn , nguyên niêm_phong hàng chậm",0,0,-1,0,0,0,0,0,1
207,33165,ổn không pin hỏng không sạc đứng 1 % hoài,0,0,0,0,0,0,0,1,0
209,33163,ok. . sản_phẩm tốt tầm giá . kì hài_lòng,1,0,0,0,0,0,0,0,0
210,33162,gọn chất_lượng kì hài_lòng,0,0,0,0,0,0,0,1,0
211,33161,"mua giá 6790 đúng 1 , mua tỉnh 3 hàng thanh_toán online . hàng đẹp chất_lượng giá hạ niêm_yết . giá tốt đợt tiki deal",1,0,0,0,0,0,0,0,1
212,33160,hàng đúng như mô_tả shop hàng tốt đúng mô_tả,0,0,0,0,0,0,0,1,0
214,33158,giao hàng đúng mầu . nhanh_chóng . tốt . không trầy_xước . kì hài_lòng,0,0,1,0,0,0,0,0,1
216,33156,sản_phẩm bóc vết xước sâu phím . hy_vọng giải_quyết 1 hợp_lý ! xước sâu phím,0,0,0,0,0,0,0,0,-1
219,33153,"hài_lòng , 1 kì hài_lòng",0,0,1,0,0,0,0,0,0
220,33152,đế cứng_cáp điện_thoại ráp khuôn hơi sần_sùi dao gọt . 12k tạm,0,0,0,0,0,0,-1,1,0
221,33151,hàng đẹp chuẩn vn / a kì hài_lòng,0,0,0,0,1,0,0,1,0
222,33150,"máy đẹp ghê , ship , gói cẩn_thận , giá sale ổn . tiki kì hài_lòng",1,0,1,0,0,0,0,0,-1
224,33148,hàng . nguyên seal . chưa active . kì hài_lòng,0,0,0,0,1,0,0,0,0
225,33147,giao nhầm màu blue thay_vì green không hài_lòng,0,-1,0,0,0,0,0,0,-1
226,33146,"máy_tính bảng gọn , giá_cả hợp_lí , pin , hợp_ý . bao da ipad mini gợi_ý hổng . gửi thông_tin tiki bao da tầm 5 gửi tiền bao da ví momo . hài_lòng shop tiki . kì hài_lòng",1,0,0,0,0,1,-1,0,0
227,33145,sản_phẩm như mô_tả . giao hab,0,0,0,0,0,0,0,1,0
228,33144,"mua sản_phẩm loại , số_lượng 2 , bao_bì . chưa hộp , vui_lòng xác_nhận giao đúng hàng không ? đính kèm đúng hàng ?",0,0,0,0,0,0,0,1,0
229,33143,giao hàng . đóng_gói cẩn_thận . hàng ll / a. hài_lòng kì hài_lòng,0,0,1,0,0,0,0,0,0
230,33142,"cấu_hình ổn , cầm_chắc_tay , hài_lòng . loa hơi dòng samsung a. hình ổn , cầm_chắc_tay , hài_lòng . loa hơi dòng samsung a.",0,0,0,0,0,0,-1,0,0
231,33141,"sản_phẩm tương_đối tốt tầm giá . trải nghiệm ok , smart phone không dư_dả tài_chính .",1,0,0,0,0,0,0,0,0
234,33138,không giấy bảo_hành shop,0,-1,0,0,0,0,0,1,0
235,33137,pin trâu . camera chụp hơi tệ . ứng_dụng chạy mượt đáp_ứng đủ công_việc . giá tốt .,1,0,0,1,0,-1,0,0,0
236,33136,"giao , hàng nguyên seal , đúng màu kì hài_lòng",0,0,1,0,1,0,0,0,0
237,33135,"đúng điện_thoại 2 tiki , một nốt_nhạc điện_thoại ! đt hàng chuẩn mượt . chụp ảnh đẹp kì hài_lòng",0,0,1,1,0,0,0,0,0
240,33132,"hàng giao , vòng 2h . hãng vna , nguyên seal . tiếc không kèm sạc tai_nghe . mua .",0,-1,1,0,1,0,-1,0,1
242,33130,giá tốt điện_thoại ngon ổn_định nguyên đai nguyên kiện không bảo_hành kích_hoạt kì hài_lòng,1,0,0,0,1,0,1,0,0
243,33129,đóng_gói kỹ kì hài_lòng,0,1,1,0,0,0,0,0,0
244,33128,"giao hàng đúng , nhân_viên giao hàng thân_thiện , sản_phẩm hãng ok . mỗi_tội gắn sim mobi nóng máy kì hài_lòng",0,1,1,0,1,0,0,0,0
246,33053,máy máy kích_hoạt bảo_hành máy không ? kích_hoạt bảo_hành,0,0,0,0,0,0,0,1,0
248,33051,"giáo hàng , 1 hi_vọng oke kì hài_lòng",0,0,1,0,0,0,0,0,0
249,33050,hàng nguyên niêm_phong đóng_gói cẩn_thận chất_lượng kì hài_lòng,0,0,0,0,1,0,0,0,0
250,33049,"nguyên seal , chưa active . mua tin_tưởng lành",0,0,0,0,1,0,0,0,0
252,33047,mua loa máy rè . mong tiki giải_quyết giúp rè loa,0,0,0,0,0,-1,-1,0,0
254,33045,"máy nguyên seal , chạy mượt . ngon tầm giá 3tr ! tốc_độ !",1,0,0,1,1,0,0,0,0
255,33044,đúng hàng hãng digi giao hơi chậm . nhắc tiki . hàng shop đi giao kì hài_lòng,0,0,-1,0,1,0,0,0,1
256,33043,- máy hỏng 2 sộc xanh vạch - mong ad đổi không hài_lòng,0,0,0,-1,0,-1,0,0,0
257,33042,hàng máy oke kì hài_lòng,0,0,1,0,0,0,0,0,0
258,33041,giao đúng sản_phẩm như . thanks ! tiki kì hài_lòng,0,0,1,0,0,0,0,0,0
259,33040,"hơi quạo tăng_giá bất_thường tiki , máy vui vui_vẻ_vẻ trở_lại , góp 0 % tận 12 ❤ ️ team pacific . mại dzô ❤ ️ ❤ ️ ❤ ️ 🍎 kì hài_lòng",-1,0,0,0,0,0,0,0,0
260,33039,"hàng chất_lượng , nguyên niêm_phong kì hài_lòng",0,0,0,0,1,0,0,0,0
261,33038,"không kịp kiểm_tra hàng , tối điện_thoại oke cam không đẹp tai_nghe đứt dây không , đổi tai_nghe shop giúp . mua tai_nghe đứt dây",0,0,0,0,0,0,-1,0,-1
262,33037,máy nguyên niêm_phong nhe đóng_gói . mua vòng 1 2 tiki tự_động kích_hoạt bảo_hành đủ 12 gởi điện_thoại mua hàng . hài_lòng . giao hàng . kì hài_lòng,0,0,1,0,1,0,0,0,0
263,33036,tốt . hàng hãng kì hài_lòng,0,0,0,0,1,0,0,0,0
264,33035,"giá tốt thị_trường , giao siêu kì hài_lòng",1,0,1,0,0,0,0,0,0
265,33034,"giá đỡ cứng_cáp , cầu xoay hơi hạn_chế kì hài_lòng",0,0,0,0,0,0,-1,1,0
266,33033,"bung gãy khuy cài , trầy_xước sản_phẩm . không hài_lòng",0,0,0,0,0,0,0,0,-1
267,33032,"máy bàn mặt lưng trơn , 1 gờ rơi bàn . rơi bàn 3 3 kế mặt rơi",0,0,0,0,0,0,0,1,-1
270,33029,"hài_lòng sản_phẩm , hàng hãng vna , nguyên seal , đúng màu , kích_hoạt ( mua 28 / 11 ) . cục sạc anker tặng kèm siêu gon , xịn xò . tiki giao hàng đúng , 1 trừ shipper rớt hộp hàng , hành hoá không lót kỹ . 5 ! tiki check hộ hoàn 1tr thanh_toán thẻ tiki , thanks . kì hài_lòng",0,0,1,0,1,0,1,0,0
272,33027,2 shop gửi 1 . không hài_lòng,0,-1,0,0,0,0,0,0,0
273,33026,giao hàng chất_lượng trải nghiệm . kì hài_lòng,0,0,1,0,0,0,0,0,0
274,33025,"sản_phẩm lỗi gọi tổng_đài thu_hồi xong giám_định kêu không mặc_dù gửi video xác_minh , 1 làm_việc báo gửi nước_ngoài haiz không điện_thoại không hài_lòng",0,-1,0,0,0,0,0,0,0
275,33024,camera nhận_diện khuôn_mặt không nhạy,0,0,0,0,0,-1,0,0,0
276,33023,0 đánh 0 . 1 tiki . dịch_vụ giao hàng chăm_sóc khách_hàng chuyên_nghiệp tôn_trọng khách_hàng . không hài_lòng,0,-1,-1,0,0,0,0,0,0
277,33022,"chất_lượng sản_phẩm tuyệt_vời , hàng nguyên seal , 100 % , mua 10 / 10 giá tốt , rẻ cửa_hàng , . good kì hài_lòng",1,0,0,0,1,0,0,0,0
278,33021,"điện_thoại giá ngon , mượt , chụp hình tương_đối kì hài_lòng",1,0,0,1,0,0,0,0,0
279,33020,"tiện_dụng sạc làm_việc . đẹp , đúng mẫu_mã . mấy review . mấy như . kì hài_lòng",0,0,0,0,0,0,0,0,1
282,33017,"giao giao hàng đúng , hàng chuẩn ! gọi apple kích_hoạt bảo_hành , gọi apple 7 không làm_việc chưa kích_hoạt dc ! kì hài_lòng",0,0,1,0,1,0,0,0,0
284,33015,"đóng_gói an_toàn , sản_phẩm . chất_lượng tốt , chụp hình đẹp , pin đủ . kì hài_lòng",0,0,1,1,0,1,0,0,1
285,33014,"màn_hình hơi tối , pin trâu , ứng_dụng mượt kì hài_lòng",0,0,0,1,0,1,0,0,0
287,33012,sản_phẩm đẹp ưng í,0,0,0,0,0,0,0,0,1
289,33010,"cảm_biến khuôn_mặt , không cảm_biến vân ap qly tài_chính chủ_yếu vân tiện quản_lý_tài_chính",0,0,0,1,0,-1,0,1,0
290,33009,đúng mẫu . gói cẩn tem . tiki kì hài_lòng,0,0,1,0,1,0,0,0,1
291,33008,"giao hàng , đóng_gói cẩn_thận . ấn_tượng ban_đầu tốt , trải nghiệm . hài_lòng tiki ủng_hộ .",0,0,1,0,0,0,0,0,0
292,33007,"hàng vna chất_lượng tốt , giao hành , hài_lòng sản_phẩm kì hài_lòng",0,0,1,1,0,0,0,0,0
293,33006,"pin trâu , giao hàng nguyên seal , cầm nắm tốt kì hài_lòng",0,0,0,0,1,1,0,0,0
294,33005,"máy ful box 2 🥰 , máy không chê kì hài_lòng",0,0,1,0,0,0,0,1,0
295,33004,giao hàng nhầm đổi hàng không hài_lòng,0,-1,-1,0,0,0,0,0,0
296,33003,"giao hàng : hài_lòng hàng dự_kiến giao hàng tiki gửi nhắn khách_hàng . sản_phẩm : hài_lòng sản_phẩm . thực_chất , trải nghiệm màn_hình cảm_ứng kindle không nhạy màn_hình cảm_ứng sản_phẩm điện_tử như máy_tính bảng ( dần quen ) . thử tải sách tiếng laptop kindle định_dạng pdf. file chữ ổn dịch từ_điển . , hài_lòng sản_phẩm . kì hài_lòng",0,0,1,0,0,1,0,0,0
297,33002,"tiki giao hàng , đóng_gói kĩ máy_đẹp , mượt , pin trâu , hiển_thị đẹp , chụp ảnh không oke cáp sạc 3 chân không lắm không đa_số ổ điện , mua đồ cồng_kềnh xấu . đọc nhận_xét không giao . kiểu random : v lẽ 5 cáp sạc",0,0,1,1,0,1,-1,0,0
298,33001,"máy đẹp , hàng . kì hài_lòng",0,0,0,0,0,0,0,0,1
299,33000,"chương_trình đặt_hàng chuyên nghiêp 1 . 15 / 1 không giao , vô mua giao tikinow 2h . 2 . banner đặt_hàng ghi trả_góp 0 % galaxy gift . đặt_hàng 16 / 1 hàng 26 / 1 không đăng_ký trả_góp , ghi rõ_ràng 3 . đơn 2 voucher hàng 3 không voucher trình đặt_hàng ch",0,-1,0,0,0,0,0,0,0
301,32998,tiki giao hàng sản_phẩm tốt hài_lòng kì hài_lòng,0,0,1,0,0,0,0,0,0
302,32997,tốt tầm giá . bền không 1 2,1,0,0,0,0,0,0,0,0
303,32996,"đúng hàng , đẹp_mắt giao kì hài_lòng",0,0,1,0,0,0,0,0,1
305,32994,kèm ốp dán màn_hình . vời . kì hài_lòng,0,0,0,0,0,0,1,0,0
307,32992,"mua tuần , pin trâu , sạc , mượt ( hơi nóng ) . tầm giá tốt kì hài_lòng",1,0,0,1,0,0,0,0,0
309,32990,"đính điện_thoại xe_máy . mua không , không dính không bám . không bám",0,0,0,0,0,0,0,1,0
310,32989,oke nha mấy . mua phụ_kiện tiki ổn cực giao hàng nưa kì hài_lòng,0,1,1,0,0,0,0,0,0
311,32988,"hàng hãng , nguyên seal . điện_thoại lỗi khe hở viền màn_hình khung lớn ( màu đen phát_hiện màu ) , điện_thoại ip67 . mong_tiki thoả_đáng . không hài_lòng",0,1,0,0,1,0,0,0,-1
312,32987,"giao hàng đúng nguyên kích_hoạt xong tốt , hài_lòng kì hài_lòng",0,0,1,0,1,0,0,0,1
313,32986,"đóng_gói cẩn_thận , đặt_hàng đúng 1 hàng , sản_phẩm tốt kì hài_lòng",0,0,1,0,0,0,0,0,0
314,32985,mua 3 ( mua xong toàn hàng_xóm mua ) . hài_lòng 👍 😚 kì hài_lòng,0,0,0,0,0,0,0,1,0
315,32984,phone ngon lắm kì hài_lòng,0,0,0,0,0,0,0,1,1
316,32983,sản_phẩm kì hài_lòng,0,0,0,0,0,0,0,1,0
317,32982,"màn_hình chớp , bắt wifi yếu",0,0,0,-1,0,-1,0,0,0
318,32981,viên nhiệt mua tiki 3 lân f thất_vọng ok,0,1,0,0,0,0,0,0,0
320,32979,"hàng đẹp , giá ổn , giao hàng",1,0,1,0,0,0,0,0,1
321,32978,tuyệt_vời gọn 2h hàng hãng tem fpt mã vna nguyên seal . kì hài_lòng,0,0,1,0,1,0,0,0,1
323,32976,máy giao . mã vna chưa active . ủng_hộ tiki đợt mua hàng : ) chính_hãng,0,0,1,0,1,0,0,0,0
325,32974,"tiki giao hàng đúng hẹn . sản_phẩm_chất_lượng , ứng_dụng . game mượt , máy không nóng .",0,0,1,1,0,0,0,0,0
326,32973,"tiki ship siêu chiều_hôm hôm ship hà_nội hưng_yên , ngày_trước hà_nội giao đóng_gói máy cẩn_thận hàng hãng oke mua ủng_hộ hàng việt chất_lượng tốt giá hợp_lý kì hài_lòng",1,0,1,0,1,0,0,0,0
327,32972,giao hàng . máy đúng như giới_thiệu . đầu dòng kindle mò,0,0,1,0,0,0,0,0,0
328,32971,"1 . đổi nhạc màn_hình trắng xóa đá văng . 2 . không bắt sóng wifi không yếu , iphone 5 mạng , star 4 suốt 2 không mạng ? hàng tiki ! không hài_lòng",0,0,0,-1,0,-1,0,0,0
329,32970,"máy ổn . pin trâu , không game bình_thường 2 sạc 1 . duy_nhất không hài_lòng vân không nhạy reno 2f",0,0,0,-1,0,-1,0,0,0
330,32969,máy màu trắng giao 2giờ . 5 cầm điện_thoại điện_thoại khoá nhận_dạng vân đều nhạy . pin đúng trâu . giao hàng nhang trừ sản_phẩm tuyệt_vời tầm giá .,0,0,1,1,0,1,0,0,0
331,32968,"máy_nguyên box , giao hàng , đúng mẫu_mã . máy chạy mượt_mà kì hài_lòng",0,0,1,1,1,0,0,0,0
334,32965,sản_phẩm tốt túi_tiền,1,0,0,0,0,0,0,0,0
336,32963,xài ok . ko lỗi . thương_hiệu việt chất_lượng tốt . giá hợp_lý,1,0,0,0,0,0,0,0,0
337,32962,"hàng như , chất_lượng như . hài_lòng . aihihi tốt",0,0,0,0,0,0,0,1,1
338,32961,hàng hãng nhập_khẩu . tiki hàng điện_tử an_tâm mặc_dù giá cửa_hàng . sạc không lắm hơi nóng . kì hài_lòng,0,0,0,0,1,0,-1,0,0
339,33436,"máy cầm nhẹ_tay . màn_hình rộng . khung viền đẹp . hệ điều_hành ipad os bàn_phím chuột , hữu_ích . tai_nghe chân usb c không , buộc tai_nghe chân 3.5 kết_hợp thiết_bị chuyển_đổi type c to 3.5 kì hài_lòng",0,0,0,0,0,0,0,1,1
340,33435,sản_phẩm nguyên niêm_phong không chế_độ bảo_hành kì hài_lòng,0,0,0,0,1,0,0,0,1
342,33433,"sản_phẩm đúng mô_tả , hộp nguyên không dấu_hiệu tháo . màn_hình mượt nhạy . cầm , nhẹ gọn . giá_trị đúng giá tiền . một nhận_xét đồ bền . kì hài_lòng",1,0,0,-1,1,-1,0,0,1
343,33432,lag lag . 6gb chạy chậm_rì . không tiền . rẻ ôi hài_lòng,0,0,0,-1,0,0,0,0,0
345,33430,"hàng kém chất_lượng , không hài_lòng sản_phẩm . tiki . không hài_lòng",0,0,0,0,0,0,0,1,0
346,33429,"ful box đầy_đủ phụ_kiện kèm , nguyên seal , tai_nghe tặng mấy nút bịt dự_phòng , vân không đc , đầu cài không báo lỗi , mấy chức_năng ok , mua phụ_huynh ổn không nhạy",0,0,0,0,1,0,1,0,1
347,33428,"giá tốt , giao hàng , đồng_bộ ip cũ nhanh_chóng , ip cũ 16g trống_trải , test camera ổn , chụp ngược night mode chuẩn , chờ mãi màu tím mộng_mơ , đợt đặt_hàng ra_mắt phân_vân rinh vời",1,0,1,0,0,1,0,0,0
348,33427,máy tốt chưa kích_hoạt bảo_hành đề_nghị tiki kích_hoạt bảo_hành tốt,0,0,0,0,0,0,0,1,0
350,33425,", chuẩn hàng hãng chưa active , tiki mua iphone giá hợp_lí đúng chất_lượng . ủng_hộ tiki ! chuẩn hãng chưa active !",0,0,0,0,1,0,0,0,0
351,33424,"điện_thoại tầm giá 3tr như oke , pin chụp ảnh kì hài_lòng",1,0,0,0,0,1,0,0,0
353,33422,giáo hàng sản_phẩm tốt . hài_lòng dịch_vụ như sản_phẩm tiki kì hài_lòng,0,1,1,0,0,0,0,0,0
354,33421,"ship , cẩn_thận , tốt , chưa hỏng_hóc kì hài_lòng",0,0,1,0,0,0,0,0,0
355,33420,"kg android lắm điện_thoại tốt . , kg mất pin , đẹp hàng",0,0,0,0,1,0,0,0,1
356,33419,"tốt tầm giá , 2 lag tung chảo",1,0,0,-1,0,0,0,0,0
357,33418,sản_phẩm ổn giá tiền kì hài_lòng,1,0,0,0,0,0,0,0,0
358,33417,"hàng gói kĩ , phục_vụ tốt , hài_lòng shop kì hài_lòng",0,1,1,0,0,0,0,0,1
359,33416,ổn đáp_ứng tốt nhu_cầu hàng kì hài_lòng,0,0,0,1,0,0,0,1,0
360,33415,đặt_hàng loại loại không hài_lòng,0,0,0,0,0,0,0,1,0
361,33414,"hàng giá_trị , đóng_gói sơ_sài , rách vận_chuyển . máy chưa không bit ntn . giao hàng dự_kiến 1",0,0,-1,0,0,0,0,0,0
362,33413,"hàng hãng , nguyên seal , shipper nhiệt_tình . quên click ô trả_góp hưởng khuyến_mãi 2tr thanh_toán thẻ hsbc. món hàng giá_trị lớn , dịch_vụ tiki đơn hàng thông_tin khách_hàng khách_hàng quyết_định chính_xác hài_lòng .",0,-1,1,0,1,0,0,0,0
364,33411,ram hơi it máy đơ . mua trăm nghìn nâng_cấp ram .,0,0,0,-1,0,-1,0,0,0
366,33409,"hàng điện_tử giá_trị tiki nhét giấy qua_loa đại_khái . box không củ sạc , thất_vọng .",0,0,-1,0,0,0,-1,0,0
367,33408,không tai_nghe ?,0,0,0,0,0,0,-1,0,0
368,33407,tuyệt_vời . iphone 12 pro max máy_ảnh sóng điện_thoại wifi . iphone kiểu điện_thoại mua không lo_nghĩ . kì hài_lòng,0,0,0,0,0,1,0,0,0
370,33405,"sản_phẩm tốt , không lỗi kì hài_lòng",0,0,0,0,0,0,0,1,0
371,33404,"many thank tiki , mua dạng , tiki hẹn giao , máy , kiểm_tra bảo_hành giá rẻ 6 triệu , tặng kèm dock sạc anker . tốt . kì hài_lòng",1,0,1,0,0,0,1,0,0
372,33403,"pin trâu , khóa vân không kì hài_lòng",0,0,0,0,0,1,0,1,0
373,33402,giao hàng lắm . máy fpt hãng rẻ store 3 triệu . mã giảm_giá . thanks_tiki . kì hài_lòng,1,0,0,0,1,0,0,0,0
375,33400,điện_thoại hàng . ủng_hộ tiki kì hài_lòng,0,0,1,0,1,0,0,0,0
377,33398,"giao hàng , sản_phẩm nguyên seal , cám_ơn tiki kì hài_lòng",0,0,1,0,1,0,0,0,0
378,33397,"giá hời , rẻ điện_máy xanh nguyên seal , check bảo_hành 2 tuần màu dạ_quang đẹp dịch_vụ tiki tuyệt_vời",1,1,0,0,1,0,0,0,1
379,33396,"máy_đẹp , vuốt màn_hình không mượt lắm , đôi hơi giật .",0,0,0,0,0,-1,0,0,1
380,33395,hàng tốt tầm giá đế bám không lắm bấm cẩn_thận,1,0,0,0,0,0,0,0,0
381,33394,"ưu_điểm : trừ mượt , màn_hình , ổn_định tầm giá . trừ đối_tượng lớn_tuổi , đi học , mua máy phụ trừ cảm_ứng mượt , phản_hồi tốt . trừ chất_liệu nhựa cứng_cáp , ít bám mồ_hôi ( lau đi sạch_sẽ . nhựa nhám ) trừ 1 loa , âm_thanh to trừ pin dung_lượng , sạt , tiết_kiệm pin trừ camera thiết_kế phẳng , không lồi mặt_phẳng an_tâm trừ vân nhận_diện gương_mặt nhạy , tối chế_độ màn_hình gương_mặt nhược_điểm : trừ không tựa game . pub game thủ đừng ngó máy trừ đôi thao_tác 1 chút giật nhẹ ( không , iphone quen chưa ổn , quen bình_thường ) trừ camera không ấn_tượng , chụp chế_độ đầy_đủ tạm , chụp tối … đèn flash hình vỡ hạt . ( tầm giá không mong_mỏi , samsung thông_số_ảo dòng giá rẻ . camera xịn xò bỏ_qua bé ) – chụp 1 tầm hình đầy_đủ tham thảo trừ không ốp không tai_nghe * tiki giao hàng oke . gọi thông_báo ship trễ xảy giao . lịch_sự vui_vẻ , không cười tươi – ăn_nói lịch_sự oke .",1,0,1,-1,0,-1,-1,0,0
383,33392,"giao hàng , hình_thức đẹp . check thử oke tầm giá . không_thể so_sánh điện_thoại hãng to bự . oke giá_thành kì hài_lòng",1,0,1,0,0,0,0,0,1
384,33391,"ổn tầm tiền , chụp hình không đẹp hơi nhợt_nhạt . đều ok , thiết_kế đẹp 6 ” gọn mỏng nhẹ .",1,0,0,0,0,-1,0,0,-1
386,33389,"gái giao hàng thân_thiện vui_vẻ , máy đẹp tầm giá . kì hài_lòng",1,0,1,0,0,0,0,0,1
388,33387,"hàng ổn , giao hàng chất_lượng chờ trả_lời",0,0,1,0,0,0,0,0,0
